Num_Ticket,ClienteDNI,id_ruta,AgenciaNombre,BusPlaca,Fecha_viaje
1622,70001646,Pun-Pas,Lima,53ej2tq7v3,2018-1-26
1623,70001863,Ica-Pun,Oficina Juan Pablo,3i74d5114x,2018-12-10
1624,70001216,Piu-Hua,Oficina Juan Pablo,kputds64ap,2018-7-11
1625,70000387,Aya-Are,Paita,hj4fwtgbd6,2018-3-11
1626,70001061,Lor-Mad,Terrapuerto Trujillo,4116662623,2018-2-7
1627,70000389,La -Lim,Máncora,u1ukxt90j5,2018-6-7
1628,70000763,Jun-Tum,Talara,19t0to4g68,2018-2-22
1629,70000672,Hua-Are,Talara,d5nsp16tvj,2018-12-12
1630,70000056,Aya-Cus,Tumbes,d6jvv30s5b,2018-11-6
1631,70001190,Tac-Lor,Los Organos,kv87dx89d0,2018-5-21
1632,70001044,Tum-Aya,Piura Terminal,lvld9x4v9j,2018-3-6
1633,70000824,Piu-Hua,Oficina Juan Pablo,ceac62wxd1,2018-1-20
1634,70001407,Hua-Ica,Chiclayo,flx75ss8e9,2018-10-25
1635,70001379,Aya-Hua,Terrapuerto Trujillo,125i650gl8,2018-6-14
1636,70000692,Pun-San,Chiclayo,dr3k6es98x,2018-6-26
1637,70001436,Are-Pun,Plaza Norte,6493d0v79c,2018-5-13
1638,70001473,Hua-Are,Los Organos,5kbl0v7j09,2018-8-15
1639,70000642,San-La ,Paita,rl68wqc772,2018-4-12
1640,70001255,Pun-San,Chimbote,dg3nf9f9ba,2018-3-19
1641,70000272,Moq-Piu,Sullana,298bc3q5o1,2018-3-15
1642,70001806,Pas-San,Chiclayo,u84i081820,2018-12-10
1643,70000089,Pas-Jun,Máncora,g9q5p55g0o,2018-1-18
1644,70000977,Are-Pun,Talara,g9q5p55g0o,2018-6-21
1645,70001030,Tac-Lam,Oficina Bolivar,1efrjn90pa,2018-12-18
1646,70001781,San-La ,Los Organos,v7m09t769l,2018-10-11
1647,70001633,Tac-Lor,Talara,kb24hd3wo8,2018-5-21
1648,70000034,Mad-Hua,Los Organos,b7tl1d385s,2018-9-18
1649,70000922,Jun-Pas,Oficina Juan Pablo,tgj92416qa,2018-9-13
1650,70000946,Tac-Lam,Oficina Bolivar,q0173dc01c,2018-3-1
1651,70001282,Anc-Pas,Máncora,c07nems566,2018-3-11
1652,70000284,Lor-Mad,Oficina Juan Pablo,cgdd5094w4,2018-2-3
1653,70001009,Tac-Caj,Oficina Bolivar,mwv58w3su0,2018-5-25
1654,70001388,Pun-Caj,Talara,ovh5fp5vlw,2018-5-23
1655,70000252,Mad-San,Piura Terminal,e1809vv0hl,2018-5-21
1656,70001158,Piu-Cus,Máncora,b58eul9ilb,2018-6-7
1657,70000480,Mad-Lim,Terrapuerto Trujillo,a4u7csvfa6,2018-3-4
1658,70001401,Uca-Pun,Lima,kputds64ap,2018-11-7
1659,70000237,Piu-Are,Lima,p0m396nlxh,2018-12-2
1660,70000406,Lam-Mad,Sullana,v450je7a10,2018-2-25
1661,70001155,Hua-Are,Piura Terminal,7dudc1mrak,2018-6-13
1662,70001130,Piu-Mad,Oficina Juan Pablo,o38v56p26t,2018-5-20
1663,70001439,Tum-Cus,Tumbes,cgdd5094w4,2018-3-6
1664,70000844,Ica-Piu,Plaza Norte,h776x350k5,2018-4-12
1665,70000817,Apu-Anc,Terrapuerto Trujillo,q7ck3954t6,2018-10-1
1666,70001670,Pun-Jun,Piura Terminal,ooo5l77i27,2018-1-1
1667,70000738,Anc-Pas,Los Organos,bf0lnv84r6,2018-7-28
1668,70001487,Piu-Ama,Terrapuerto Trujillo,i5is3419us,2018-3-12
1669,70001775,Tum-Tac,Terrapuerto Trujillo,21s5w4bqj4,2018-12-3
1670,70000355,Anc-Pas,Máncora,tbet1j40a3,2018-3-2
1671,70000182,San-Piu,Plaza Norte,5ph7gg4714,2018-2-14
1672,70001798,Uca-Pun,Oficina Bolivar,345b77s7a1,2018-8-14
1673,70000319,San-Tac,Máncora,3916w24jm3,2018-1-6
1674,70000019,Mad-Jun,Talara,5i8n8n2m1s,2018-4-15
1675,70000804,Ica-Hua,Tumbes,mnrfu6h6s2,2018-10-14
1676,70000377,Tum-Hua,Oficina Juan Pablo,38pu50w6kt,2018-2-15
1677,70000024,Caj-Tum,Oficina Bolivar,8wg639135m,2018-1-2
1678,70000581,Aya-Jun,Chimbote,ku68w8r7ob,2018-4-20
1679,70001681,Tum-Tac,Sullana,pbwbxdxc60,2018-1-23
1680,70001947,Pun-Are,Lima,9n93as50dk,2018-2-27
1681,70001383,Piu-Mad,Chimbote,ul52w57p4j,2018-11-9
1682,70001742,Uca-Moq,Chimbote,6knuao812p,2018-7-28
1683,70001781,Ica-Pun,Chiclayo,hkxm4m5600,2018-1-23
1684,70000315,Lor-Lim,Oficina Juan Pablo,see891fu36,2018-10-18
1685,70001064,Mad-Ama,Los Organos,n3sl621487,2018-11-1
1686,70001019,Piu-Anc,Chiclayo,8o9h6io82u,2018-2-22
1687,70001850,Ica-Ama,Talara,64r652q79v,2018-1-11
1688,70001301,Apu-Ama,Oficina Bolivar,8f6n0v1v1q,2018-3-23
1689,70000046,Uca-Moq,Talara,am812i8lb9,2018-9-21
1690,70001541,San-Tac,Oficina Juan Pablo,9m1q339f49,2018-6-20
1691,70001871,Are-La ,Chiclayo,9n920an203,2018-11-3
1692,70000419,Pas-Are,Chiclayo,g535r4k8k8,2018-3-16
1693,70001329,Aya-Are,Lima,xae6815380,2018-4-16
1694,70001929,Jun-Pas,Talara,r7hc8b537j,2018-2-2
1695,70001016,Pun-San,Oficina Juan Pablo,06532xhhb8,2018-2-27
1696,70001509,Cus-Lam,Sullana,13632q719h,2018-12-2
1697,70001732,La -Lim,Tumbes,t13d54x47e,2018-3-9
1698,70001054,Tac-Caj,Tumbes,6m9s9ju86m,2018-11-19
1699,70000894,Caj-Pun,Tumbes,92ep3751h8,2018-8-5
1700,70001301,Piu-Caj,Piura Terminal,ma27qo09c9,2018-2-13
1701,70000109,Lor-Mad,Sullana,7geje1710t,2018-9-5
1702,70000802,Cus-La ,Tumbes,fk190n1fhn,2018-4-6
1703,70000428,Mad-Cal,Chimbote,2n4339hb7q,2018-5-19
1704,70000925,Anc-Are,Oficina Juan Pablo,3916w24jm3,2018-8-17
1705,70000249,Cal-Ama,Plaza Norte,8kxitb16v3,2018-8-14
1706,70001359,San-Cal,Oficina Bolivar,k3n33u5068,2018-2-28
1707,70001649,Mad-Hua,Tumbes,s3xu80bsbc,2018-4-16
1708,70000218,Ica-Pun,Oficina Juan Pablo,n05924r0pt,2018-7-10
1709,70000221,Lam-Caj,Chimbote,i72a58q142,2018-9-20
1710,70000979,Hua-Are,Máncora,n06cvd2gaa,2018-1-12
1711,70001212,Ama-Uca,Piura Terminal,d6jvv30s5b,2018-1-6
1712,70000446,Cus-Lim,Los Organos,06g352652l,2018-3-9
1713,70001244,Anc-Cus,Paita,wr3961i4gg,2018-11-7
1714,70001530,Uca-San,Los Organos,6hhx5llgvf,2018-7-7
1715,70001205,Cus-Lim,Talara,r7hc8b537j,2018-5-24
1716,70001395,Uca-Hua,Los Organos,x68ibbkd52,2018-4-21
1717,70001197,Hua-Cus,Chiclayo,ceac62wxd1,2018-11-4
1718,70001954,Pun-Moq,Talara,7g717r3suw,2018-9-15
1719,70000901,Tum-Aya,Sullana,057a699jw2,2018-1-12
1720,70001897,Aya-Hua,Lima,hkxm4m5600,2018-6-5
1721,70001235,Pun-Caj,Piura Terminal,6m9s9ju86m,2018-1-4
1722,70000851,Lor-Ica,Oficina Juan Pablo,9u981eq2f7,2018-8-20
1723,70000592,Ica-Uca,Plaza Norte,dkjmx4ax1c,2018-5-11
1724,70001097,Tac-Jun,Los Organos,rl68wqc772,2018-5-17
1725,70001114,Ama-Hua,Sullana,hi62nuc53k,2018-2-11
1726,70000087,La -Tac,Piura Terminal,ku68w8r7ob,2018-1-5
1727,70001811,Ica-Pas,Los Organos,vgq0o6q92s,2018-8-18
1728,70000175,Moq-Piu,Máncora,e1809vv0hl,2018-12-16
1729,70000591,La -Tac,Chiclayo,286867m668,2018-4-2
1730,70000679,Lam-Caj,Máncora,ef54p83ua1,2018-6-1
1731,70000846,Lam-Cal,Chiclayo,b2vet6bqqs,2018-1-10
1732,70000098,Aya-Lim,Máncora,njpwo5p610,2018-1-9
1733,70000616,Pun-Lim,Máncora,x68ibbkd52,2018-5-7
1734,70000951,San-Piu,Talara,h776x350k5,2018-7-11
1735,70000157,Mad-Hua,Talara,gle5x424la,2018-2-6
1736,70000373,Tac-Lor,Oficina Juan Pablo,8sw2196wu0,2018-6-27
1737,70001220,Caj-Lim,Plaza Norte,ov7da8310c,2018-8-3
1738,70000036,Tac-Lam,Máncora,ku68w8r7ob,2018-8-18
1739,70000054,Ica-La ,Lima,37l9ocsob3,2018-7-15
1740,70000672,Pas-Lam,Chiclayo,x684srms53,2018-1-17
1741,70000454,San-Tac,Paita Terminal,ole2trhlah,2018-4-10
1742,70000422,Cus-Ama,Máncora,jmkrkq326r,2018-9-1
1743,70001827,Aya-Are,Lima,53ej2tq7v3,2018-9-27
1744,70001050,Uca-Moq,Talara,d6jvv30s5b,2018-9-15
1745,70000925,Ica-Piu,Plaza Norte,07tb6muj5i,2018-6-15
1746,70001673,Pun-San,Talara,797529i6xm,2018-4-23
1747,70001943,Piu-Anc,Chiclayo,us5c82pmmp,2018-3-15
1748,70001324,San-Piu,Oficina Bolivar,q9a1eum83s,2018-12-8
1749,70001666,Lam-Lim,Oficina Bolivar,g435a4krs0,2018-9-3
1750,70001625,Piu-Ama,Lima,sb60k5jb37,2018-8-25
1751,70001945,San-Cal,Plaza Norte,s5n179w78v,2018-3-23
1752,70000526,Hua-San,Máncora,d8o39xg36k,2018-10-23
1753,70001694,Aya-Pun,Paita,nla24wg4or,2018-1-8
1754,70001516,Caj-Lam,Paita Terminal,it08sd1vhc,2018-6-14
1755,70001952,Pun-Pas,Tumbes,v450je7a10,2018-6-11
1756,70001315,Uca-Apu,Paita Terminal,88r9dt4623,2018-3-9
1757,70000112,Anc-Moq,Oficina Bolivar,xct5dw89vt,2018-10-19
1758,70000062,Hua-Lim,Tumbes,u1l5ttn9j2,2018-1-13
1759,70000205,Piu-Ica,Oficina Juan Pablo,95137258mi,2018-11-12
1760,70001554,Hua-Are,Oficina Juan Pablo,mqoveub9b1,2018-3-27
1761,70000795,Caj-Lam,Piura Terminal,ksrw7m5uq7,2018-9-11
1762,70000074,Caj-Ama,Los Organos,8tbd959s83,2018-10-13
1763,70001310,Caj-San,Paita Terminal,pn39d0wx50,2018-6-5
1764,70000358,San-La ,Los Organos,1e35dn63e7,2018-8-20
1765,70000572,Uca-Are,Lima,wlh4soo3qt,2018-4-13
1766,70001896,Ica-Pun,Plaza Norte,p9wqleqe3j,2018-10-20
1767,70001735,Piu-Are,Terrapuerto Trujillo,see891fu36,2018-4-10
1768,70001414,La -Lim,Talara,g2ta7ebu06,2018-9-10
1769,70001245,Aya-Lim,Oficina Juan Pablo,725gl430lj,2018-11-11
1770,70001177,Pas-Are,Piura Terminal,1efrjn90pa,2018-9-13
1771,70000739,Lam-Ica,Paita,7ghjtc40d6,2018-5-21
1772,70000889,Moq-Hua,Plaza Norte,su1b8vhxs2,2018-2-20
1773,70001114,Pas-Jun,Máncora,wqp5jf976a,2018-2-22
1774,70000895,Are-Ama,Piura Terminal,519e911ljg,2018-1-26
1775,70000396,Pas-San,Talara,e1809vv0hl,2018-1-5
1776,70000633,Tum-Hua,Tumbes,rdamcrat92,2018-3-5
1777,70001864,Tac-Lor,Plaza Norte,j5w366l0x5,2018-5-18
1778,70000534,Pun-Are,Paita Terminal,734a1tg86v,2018-9-27
1779,70000444,Caj-Hua,Piura Terminal,718wk2cji8,2018-10-22
1780,70001085,Anc-Cus,Paita Terminal,ba272drcm3,2018-7-16
1781,70000933,Piu-Are,Paita,an711w72e1,2018-12-14
1782,70000917,Are-La ,Terrapuerto Trujillo,3i74d5114x,2018-4-13
1783,70000231,San-Tum,Terrapuerto Trujillo,076nue65j2,2018-2-27
1784,70000282,Uca-Jun,Máncora,cm9fx97osb,2018-2-23
1785,70001591,Cus-Piu,Plaza Norte,ft32n40kk9,2018-4-19
1786,70001777,Hua-Are,Oficina Juan Pablo,8qitbd4fm3,2018-10-14
1787,70000705,Aya-Hua,Paita,kai48li57j,2018-9-28
1788,70000821,Piu-Hua,Chimbote,sb60k5jb37,2018-8-15
1789,70000057,Cus-La ,Oficina Juan Pablo,ka6la0qm2s,2018-12-21
1790,70000680,Piu-Anc,Terrapuerto Trujillo,9f0i6kll94,2018-6-6
1791,70000765,Cal-Ama,Piura Terminal,el802l4e8r,2018-7-11
1792,70000404,Apu-Cal,Oficina Juan Pablo,xww647lk8v,2018-9-18
1793,70001528,Lam-Lim,Chimbote,71d91ih8jr,2018-5-24
1794,70001439,La -Lim,Chimbote,104302lo69,2018-4-24
1795,70000935,San-La ,Chiclayo,305c27c51k,2018-11-12
1796,70001395,Apu-Are,Lima,k3n33u5068,2018-12-16
1797,70000595,Mad-San,Talara,55w7f9l4n2,2018-8-15
1798,70000105,Jun-Ama,Los Organos,6ip65q9716,2018-5-20
1799,70000672,Pas-Lam,Piura Terminal,6knuao812p,2018-7-28
1800,70001807,Tum-Aya,Chimbote,sqos0nd74o,2018-11-2
1801,70000913,La -San,Tumbes,7dudc1mrak,2018-7-5
1802,70001038,Jun-Pas,Oficina Bolivar,078ww61564,2018-2-7
1803,70001319,Pas-Lam,Piura Terminal,c8sal29t74,2018-4-19
1804,70000614,Tum-Ama,Paita,rft81mm44g,2018-12-5
1805,70001210,Pas-Apu,Máncora,ddgs15wsu1,2018-1-12
1806,70001458,Hua-Ica,Sullana,ejc298g24e,2018-2-12
1807,70000647,Mad-Caj,Terrapuerto Trujillo,i72a58q142,2018-9-26
1808,70000708,Lor-Lim,Tumbes,imf30239v9,2018-8-3
1809,70001209,Pas-La ,Piura Terminal,9f0i6kll94,2018-1-1
1810,70000043,Piu-Mad,Chiclayo,79a05e5k48,2018-5-16
1811,70000895,Piu-Ica,Chimbote,p9wqleqe3j,2018-10-23
1812,70001403,Lam-Caj,Sullana,m0272b7mf6,2018-11-27
1813,70001900,Are-La ,Oficina Bolivar,0l69108x14,2018-10-6
1814,70001493,Aya-Jun,Tumbes,w9u60tr4v8,2018-10-8
1815,70000466,Ica-Pas,Máncora,kai48li57j,2018-5-11
1816,70000712,Aya-Hua,Lima,g2ta7ebu06,2018-9-18
1817,70001215,Lor-Lim,Chiclayo,kf8b8uas91,2018-4-24
1818,70000146,Moq-Cus,Oficina Juan Pablo,8qitbd4fm3,2018-8-15
1819,70000321,Apu-Caj,Plaza Norte,ov7da8310c,2018-4-18
1820,70000475,Pun-Hua,Máncora,53ej2tq7v3,2018-3-10
1821,70001539,Cus-Piu,Sullana,g9q5p55g0o,2018-4-10
1822,70000856,Pun-Caj,Lima,3v82a7gq70,2018-4-16
1823,70001740,Apu-Are,Sullana,0r20h63phi,2018-3-3
1824,70001728,Tum-Ica,Paita Terminal,fk190n1fhn,2018-12-2
1825,70000098,Ama-Moq,Sullana,rl68wqc772,2018-12-14
1826,70000813,Piu-Caj,Sullana,5lksmv1o5g,2018-2-4
1827,70001191,Are-Caj,Chiclayo,6bv05vcsk8,2018-7-26
1828,70000151,Pas-Pun,Oficina Juan Pablo,252ao657ih,2018-1-5
1829,70001768,Mad-Ama,Sullana,h4kkduj353,2018-9-16
1830,70001828,Hua-Pas,Tumbes,q884qhh5l2,2018-3-14
1831,70000036,Ica-La ,Oficina Bolivar,bi5obvxudo,2018-2-22
1832,70001920,Hua-Are,Piura Terminal,d59jh0w72d,2018-12-26
1833,70001103,Hua-Ica,Piura Terminal,xu270n95gn,2018-1-17
1834,70001270,Pas-Lam,Terrapuerto Trujillo,n05924r0pt,2018-4-9
1835,70001609,Hua-Cus,Piura Terminal,x68ibbkd52,2018-11-10
1836,70000937,Pun-Moq,Sullana,snthl2w0b7,2018-8-26
1837,70000894,Aya-Hua,Máncora,797529i6xm,2018-2-5
1838,70001751,Jun-Pas,Oficina Bolivar,718wk2cji8,2018-2-4
1839,70001071,La -Lim,Plaza Norte,qf75w73nms,2018-6-24
1840,70001079,Uca-Are,Paita,1pqx6nf9dc,2018-7-9
1841,70000215,Pun-San,Tumbes,1oo4083geb,2018-1-10
1842,70000912,Lor-Caj,Oficina Bolivar,q5v3r7db08,2018-9-22
1843,70001458,Lim-Lor,Oficina Bolivar,515pr916hg,2018-3-20
1844,70001152,Cus-La ,Máncora,3e7837819b,2018-5-9
1845,70001455,Pas-Are,Talara,2d779w2w39,2018-3-2
1846,70000745,Aya-Jun,Tumbes,8wg639135m,2018-6-14
1847,70001017,Piu-Ama,Plaza Norte,5562n7q55i,2018-12-18
1848,70001191,Anc-Cus,Terrapuerto Trujillo,28ns56f9nj,2018-7-4
1849,70001280,Pun-Piu,Paita,je841044wk,2018-4-10
1850,70000486,Ama-Tac,Lima,0r20h63phi,2018-5-4
1851,70001243,Pas-Lor,Lima,ak0u9n6882,2018-11-16
1852,70001337,Tum-Aya,Oficina Juan Pablo,v8u85t5e4t,2018-6-21
1853,70000627,Ama-Uca,Sullana,v450je7a10,2018-7-5
1854,70001498,Caj-Ama,Piura Terminal,711485sf67,2018-1-8
1855,70001368,Hua-Pas,Terrapuerto Trujillo,8iwrrlni2v,2018-1-27
1856,70000360,Moq-Caj,Los Organos,rv275865qs,2018-12-11
1857,70000501,Tac-Lor,Oficina Bolivar,6f86nx1u99,2018-8-4
1858,70000998,Ica-Pas,Chimbote,x684srms53,2018-6-27
1859,70001281,Mad-Caj,Máncora,4i30mepk1r,2018-8-10
1860,70001059,Lam-Caj,Sullana,38h4d5kp66,2018-1-25
1861,70001312,Ica-Piu,Máncora,868p0f70ee,2018-3-28
1862,70001811,Hua-Hua,Paita,wr3961i4gg,2018-6-4
1863,70001128,Tac-Lim,Chiclayo,xx3f5e5w78,2018-9-12
1864,70001903,Lor-Lim,Máncora,1a827511r5,2018-11-23
1865,70001229,Pas-Pun,Paita Terminal,uv85k371gd,2018-12-6
1866,70000657,Lor-Ica,Talara,078ww61564,2018-8-1
1867,70000613,Uca-Jun,Paita Terminal,s325767n8h,2018-8-14
1868,70000613,Moq-Cus,Tumbes,a4u7csvfa6,2018-6-6
1869,70000957,Ama-Apu,Paita,8f6n0v1v1q,2018-1-10
1870,70001074,Pun-Are,Plaza Norte,k8ws18i2f8,2018-11-26
1871,70001712,Uca-Are,Paita,7o98u20vf5,2018-2-17
1872,70001986,Piu-Are,Oficina Juan Pablo,2d779w2w39,2018-5-19
1873,70001350,Anc-Lor,Oficina Juan Pablo,bf0lnv84r6,2018-12-8
1874,70001665,Tum-Ama,Oficina Bolivar,x2bl708c07,2018-6-9
1875,70000469,Aya-Ica,Paita Terminal,5j89dvka2n,2018-12-5
1876,70000953,Mad-Ama,Sullana,305c27c51k,2018-7-18
1877,70000317,Ica-Hua,Tumbes,55w7f9l4n2,2018-2-17
1878,70001182,La -Tum,Chiclayo,mnrfu6h6s2,2018-4-5
1879,70001243,Anc-Moq,Talara,2f2k773x11,2018-9-4
1880,70000162,Apu-San,Tumbes,1o6x2h6cls,2018-6-11
1881,70001608,Moq-Hua,Piura Terminal,868p0f70ee,2018-8-13
1882,70000281,Cus-Piu,Piura Terminal,11wh23nkdi,2018-6-15
1883,70000513,Piu-Ama,Chiclayo,rv9b7p31f6,2018-12-10
1884,70000891,Tum-La ,Los Organos,1m03h21vbx,2018-1-23
1885,70000939,Piu-Caj,Lima,48o0d0kkq3,2018-12-6
1886,70000149,Caj-Tum,Tumbes,55e2li874t,2018-4-19
1887,70000712,Tum-Tac,Terrapuerto Trujillo,q9c8407g63,2018-7-9
1888,70000230,Apu-Ica,Sullana,446v12v86p,2018-3-11
1889,70000594,Aya-Are,Lima,u84i081820,2018-2-22
1890,70000126,Anc-Piu,Paita,27l9c0029j,2018-4-28
1891,70001791,Caj-Tum,Paita Terminal,kvrsqmcj23,2018-1-18
1892,70001077,Hua-Piu,Lima,spwsuer7w3,2018-5-28
1893,70000661,Ama-Hua,Oficina Bolivar,57838q07w8,2018-12-10
1894,70000567,Tum-Hua,Paita Terminal,84swt9x19j,2018-10-4
1895,70000632,Hua-Tum,Paita,55w7f9l4n2,2018-3-17
1896,70001307,Uca-Are,Máncora,uv85k371gd,2018-1-1
1897,70000278,Ica-Pun,Paita,s3xu80bsbc,2018-3-22
1898,70001527,Uca-Moq,Oficina Bolivar,8sw2196wu0,2018-4-4
1899,70000719,Lor-Caj,Terrapuerto Trujillo,d5nsp16tvj,2018-3-27
1900,70000001,Lam-Mad,Oficina Juan Pablo,a73bk7i532,2018-4-10
1901,70000329,Jun-Ama,Terrapuerto Trujillo,ug1499s380,2018-1-28
1902,70000654,Piu-Mad,Plaza Norte,op6k7i3nu1,2018-11-12
1903,70000588,Piu-Ama,Piura Terminal,6041o60k53,2018-5-14
1904,70000047,Jun-Hua,Paita Terminal,3916w24jm3,2018-2-19
1905,70000835,San-Piu,Oficina Juan Pablo,3v82a7gq70,2018-5-20
1906,70001718,Pun-Jun,Tumbes,mta9u40982,2018-8-3
1907,70001469,Cal-Ama,Oficina Juan Pablo,j26cp8pn15,2018-6-4
1908,70001505,Cus-Ica,Los Organos,50vq169ul6,2018-2-18
1909,70001832,Cus-Lam,Piura Terminal,k3n33u5068,2018-2-4
1910,70001826,Lor-Lim,Talara,d6jvv30s5b,2018-6-6
1911,70001282,Are-Ama,Máncora,b9bcffqwnu,2018-10-19
1912,70001974,San-Tac,Los Organos,9f0i6kll94,2018-1-14
1913,70000230,Pas-La ,Chiclayo,734a1tg86v,2018-1-12
1914,70001340,Caj-Apu,Oficina Juan Pablo,7g717r3suw,2018-2-2
1915,70000625,Caj-Moq,Máncora,see891fu36,2018-8-27
1916,70000820,Piu-Ica,Terrapuerto Trujillo,v66e4r089s,2018-3-5
1917,70000757,Tac-Lam,Paita,519e911ljg,2018-4-12
1918,70000439,Lam-Mad,Talara,aeh9lf2w8h,2018-9-14
1919,70000693,Ica-Pas,Chimbote,968gf0g5tk,2018-8-20
1920,70000982,San-Tum,Chiclayo,77va64597f,2018-7-19
1921,70001594,La -Tum,Oficina Juan Pablo,r7hc8b537j,2018-10-27
1922,70000060,Hua-Lim,Paita Terminal,td65vtw15f,2018-10-11
1923,70000174,Ica-Uca,Sullana,h4kkduj353,2018-11-13
1924,70001971,Lam-Aya,Lima,12mc9637o0,2018-2-1
1925,70000137,Hua-Aya,Oficina Juan Pablo,us5c82pmmp,2018-12-19
1926,70000983,Aya-Jun,Sullana,38pu50w6kt,2018-3-19
1927,70000925,San-Piu,Tumbes,0l69108x14,2018-6-19
1928,70000765,Jun-Tum,Paita,9v61jxlwpw,2018-3-10
1929,70000769,Piu-Ica,Talara,9n93as50dk,2018-8-12
1930,70001918,Lor-Caj,Plaza Norte,7l71ox93wb,2018-5-19
1931,70000052,Piu-Ama,Sullana,q7ck3954t6,2018-7-11
1932,70001784,Lim-Lor,Piura Terminal,9top504c39,2018-8-7
1933,70000304,La -Tum,Máncora,7pxbh2ao74,2018-10-16
1934,70000464,Pun-Moq,Oficina Bolivar,4bnv687l2d,2018-9-25
1935,70001705,Cal-Tac,Oficina Bolivar,63qbrma3o0,2018-9-5
1936,70000846,Ica-Pas,Máncora,wltd4s885l,2018-3-3
1937,70000192,Are-La ,Máncora,9top504c39,2018-5-14
1938,70000875,Are-La ,Chimbote,1o6x2h6cls,2018-8-16
1939,70000620,Pas-Pun,Sullana,ba272drcm3,2018-2-11
1940,70000957,Caj-Moq,Terrapuerto Trujillo,s325767n8h,2018-11-22
1941,70000237,Tac-San,Los Organos,36352o9n4k,2018-4-25
1942,70001324,Moq-Ica,Oficina Bolivar,28kwj7rd03,2018-10-28
1943,70000171,Tac-Jun,Talara,7194ju8595,2018-5-15
1944,70000155,Moq-Piu,Plaza Norte,s325767n8h,2018-10-24
1945,70000523,Uca-Pun,Lima,15vshop92f,2018-8-1
1946,70000352,Pun-Moq,Talara,see891fu36,2018-3-13
1947,70001671,Caj-Pun,Máncora,95si8c3g85,2018-1-26
1948,70000157,Lam-Mad,Lima,s5n179w78v,2018-5-19
1949,70000346,Piu-Hua,Lima,07sx26k5np,2018-1-5
1950,70001030,Ica-Ama,Piura Terminal,9u981eq2f7,2018-4-7
1951,70001056,Lor-San,Lima,95137258mi,2018-3-22
1952,70001321,Ica-Pas,Talara,9n93as50dk,2018-8-1
1953,70001551,Apu-Caj,Lima,65mkp65j27,2018-9-21
1954,70000611,Ica-Uca,Chimbote,97trp9r458,2018-2-21
1955,70000053,Lam-Mad,Chiclayo,3e7837819b,2018-1-3
1956,70000518,Mad-Jun,Oficina Juan Pablo,shj60h024u,2018-2-21
1957,70001734,Caj-San,Paita,376umd01hh,2018-9-21
1958,70001511,San-Tum,Piura Terminal,9f0i6kll94,2018-2-13
1959,70000047,Apu-Ama,Chiclayo,sw496npf9v,2018-6-20
1960,70001146,Cus-Ama,Piura Terminal,2e5q542o8o,2018-12-12
1961,70000640,Ica-Ama,Oficina Juan Pablo,u1l5ttn9j2,2018-11-1
1962,70000446,Moq-Piu,Oficina Juan Pablo,dg3nf9f9ba,2018-8-12
1963,70001543,La -San,Chimbote,275109e44l,2018-6-1
1964,70001575,Caj-San,Piura Terminal,vnccq09ukn,2018-3-19
1965,70001749,Piu-San,Oficina Juan Pablo,flx75ss8e9,2018-12-9
1966,70001348,Ica-Tum,Plaza Norte,bf0lnv84r6,2018-11-12
1967,70001376,Cus-Ica,Los Organos,q884qhh5l2,2018-1-19
1968,70001234,Moq-Are,Sullana,sqos0nd74o,2018-12-18
1969,70001158,Pas-La ,Piura Terminal,hi62nuc53k,2018-9-1
1970,70001241,Lim-Lor,Piura Terminal,9728xg6ldn,2018-2-17
1971,70000446,Apu-Caj,Chimbote,o2s78sav5u,2018-10-18
1972,70001634,Pas-Pun,Tumbes,xu270n95gn,2018-9-23
1973,70001924,Tum-Cus,Chimbote,1a827511r5,2018-5-9
1974,70001078,Lam-Caj,Terrapuerto Trujillo,q9a1eum83s,2018-7-8
1975,70001723,Tum-Caj,Talara,ku68w8r7ob,2018-2-14
1976,70001468,Lam-Mad,Sullana,x2bl708c07,2018-7-1
1977,70000561,Cal-Ama,Terrapuerto Trujillo,rl68wqc772,2018-6-22
1978,70000393,Caj-Tum,Terrapuerto Trujillo,op6k7i3nu1,2018-3-25
1979,70000091,Cus-Ica,Máncora,c07nems566,2018-4-10
1980,70000189,Pun-Lim,Plaza Norte,si5o217v21,2018-4-10
1981,70000419,Tac-Lam,Chimbote,5hh1628s3e,2018-1-19
1982,70000126,Tac-San,Chimbote,sb60k5jb37,2018-10-12
1983,70001344,Apu-Are,Los Organos,t890pb824o,2018-10-12
1984,70000247,Tum-Cus,Chiclayo,45t39son1x,2018-8-27
1985,70001571,Cus-Piu,Sullana,p300x6im5f,2018-11-14
1986,70000540,Tac-Lor,Chiclayo,dr3k6es98x,2018-4-10
1987,70000942,Cus-Ica,Los Organos,rdamcrat92,2018-1-28
1988,70001560,Caj-Lam,Oficina Bolivar,icg3nl5ln5,2018-9-8
1989,70001068,Are-Lam,Talara,61c8pw77a0,2018-11-25
1990,70001941,Apu-Are,Lima,f5hik8783w,2018-6-4
1991,70001936,Cal-Tac,Lima,a73bk7i532,2018-11-9
1992,70000766,Pun-Are,Sullana,8vf32f2238,2018-10-11
1993,70000944,Cal-Piu,Chimbote,76rn9p3k61,2018-7-8
1994,70001961,Ica-Uca,Paita,j26cp8pn15,2018-6-5
1995,70000138,Tac-Jun,Lima,6bv05vcsk8,2018-10-8
1996,70001598,Cal-Piu,Talara,2n4339hb7q,2018-3-3
