DNI_ponente,Cod_capacitacion
36065956,3919
66061824,4140
83307508,4635
92241583,4632
70575463,4897
52843113,2139
33884410,2149
67559873,15
60620316,3578
83661914,2595
51881666,1480
89886079,304
25465287,915
23868005,973
28164223,1896
18422968,3053
98743916,165
93332892,1478
99908961,3276
57835570,9
82183109,4823
44199079,1678
55287369,4302
97938746,3477
48044026,843
46171976,492
93852383,1116
19002490,3366
72420366,228
12047435,4784
91607594,3209
12490323,644
58372005,1383
37233759,878
73932565,936
12759219,4184
03753374,4387
57994619,4084
62657590,3908
64640537,2922
09468750,1338
77175514,2075
06415559,1914
11266046,3542
04526889,4781
82440021,1972
42124924,2516
41122829,420
09556934,1091
16078155,4911
61898267,2186
38148925,4139
84894510,1311
65290581,1615
58067936,2136
69231434,1323
08597218,655
34098497,4985
42260096,191
09187215,1064
63166586,3205
75044536,666
63563585,3357
85344400,2326
76910146,3737
69136078,4179
50949848,2685
38835328,200
93318064,1541
55482804,568
18957581,4056
80968268,1208
27270754,1641
82398475,3633
94966357,1072
41720365,3157
14249841,438
74013624,2704
54291378,2614
68206414,4595
59191989,2267
97524983,3626
07700700,3445
45156618,1653
22519702,1994
97095043,2720
63176096,464
32500349,2114
22063488,122
93044132,290
23760568,1796
44240241,1825
96276380,4974
83522658,2381
66782185,911
35798468,291
62160973,3455
81494232,835
09087120,4096
50460697,942
83893868,2414
14269291,1196
73728275,2592
51357948,2688
23207046,409
36280578,1613
67580803,4129
16996626,2144
00872280,4319
70585946,3044
54944702,4206
42167752,1113
85344400,3605
09617687,2265
76112318,2141
68828415,2847
84638482,1871
15016851,139
27799444,3706
44659284,1233
24150434,2158
64329695,4026
88625990,2637
16241078,3095
82637249,2048
20746187,4891
52031932,828
39739869,268
65251211,4305
88914866,1191
53371105,2094
29982466,3706
57054924,3082
66232495,1132
00631246,1673
60147697,2257
73022222,1564
16508856,2822
23282589,3805
71478222,3863
09788509,3410
43296271,3461
98557186,1111
92085400,2727
97590184,3967
70462643,4566
79242624,4309
78972281,1378
83922251,2118
03521554,532
14985045,2580
20830318,326
33426439,1776
37047810,1050
58036271,1771
61713352,4140
82428911,20
51252165,2123
14352861,4034
89220919,4251
49597170,121
38609327,1767
14780997,4794
62950651,3173
22484492,3360
39887420,3408
35903151,4199
74935115,2789
93186274,940
53753043,2910
60756059,105
31410139,4244
11415787,2355
69244772,2608
63686485,3921
32095730,2095
65617341,3380
25635983,1176
94399773,3361
63195330,1440
41783188,760
22322331,366
26740323,1287
98950570,3639
23361924,3346
96899230,1290
08923227,1303
28114596,1280
05319345,4605
33276332,1400
47790121,3451
98810679,3921
71536658,2358
39238572,2711
96963669,800
53486590,3793
73230603,3055
34549448,4223
62387977,3666
59193558,4274
01681483,764
07553101,3168
07974804,2451
47825836,2078
22355724,4689
38998210,1936
54452427,1974
11820659,4028
63763508,3659
64871378,1404
44456480,3594
80587572,3723
46184212,708
57540707,2345
28184427,3514
53729398,4090
69213859,3536
56920531,4050
67515648,3059
80303120,4397
21747363,959
00359264,4944
81760292,1246
57406828,4970
71377384,2064
44439452,2069
47344175,2923
73915085,2309
85575800,2796
95843718,4357
25051317,2625
17149472,1940
10330344,2058
10968275,3502
48698251,3472
12236298,569
65364423,3288
53774418,69
18771260,4486
68600397,792
30080378,2765
11263520,3562
20397341,1359
35930016,671
29959843,3229
99422796,465
72762988,4827
94286479,4720
40729943,4748
02875245,3354
64771843,177
00959294,356
38082294,789
78732645,3000
75660496,464
87862101,3178
05641898,4358
52703617,1621
02082748,315
33479726,1224
75255963,3672
17032323,3455
38919749,1799
34868385,3089
53706738,4102
87650745,2472
24061335,3071
05942346,2745
44418204,4605
03519161,487
93033803,2241
09562495,1002
76725330,4462
00735176,3669
22152081,1267
62051630,1026
86537047,4287
15201243,1142
46143517,4009
96782661,1690
62492314,3379
85699280,2390
52246201,3342
22643997,1662
97738714,3584
93415064,720
92757982,3519
75431664,130
74406242,2049
01329480,4112
51985608,2749
86847529,4607
43891387,972
06536535,827
18429941,4037
02446262,796
91271355,3031
88446498,218
74176379,1026
86749372,3376
83438741,1733
46159031,4492
03391064,3522
23919410,939
85845622,1126
71490370,239
28489126,2893
46136303,2264
71760968,4652
94054241,2902
28489126,1961
92145262,2457
41022645,3237
07428644,4070
41067086,2259
16676035,1577
00110906,2895
80739245,1949
39101514,2044
76432345,3341
21327558,643
53948554,3398
91215717,1131
07825282,1458
50193603,106
15959303,824
74022330,4411
70528148,4765
62213220,2308
93867641,3263
11539404,3986
33110182,4912
50193603,2263
66613960,4652
61534873,2454
56838295,3830
73298317,630
12766591,690
03770357,4242
32037174,249
98049290,4214
55177812,4121
59537955,4355
51685652,3978
10524039,425
13733603,2583
84486992,3434
14219509,1294
21927710,2061
39886857,1357
62213220,2995
57366292,1668
68060307,3767
04039411,1740
83601018,2212
10554393,62
34972061,3063
98630672,2755
29256061,4421
46484242,1787
41385395,327
97509297,611
52047118,4570
34009593,811
98794572,555
16287574,202
59767866,3707
96638837,3528
42167777,1933
45152103,3187
94729126,3610
81989843,3275
02850369,3785
07534679,3148
54372339,468
84668189,758
46956744,2010
30049849,909
02354624,4626
53850926,2267
08928633,1592
91089755,1435
28076356,691
31410139,477
38052658,2936
88724846,3122
12825936,3266
95215852,2276
01336390,133
06668058,2963
22581423,1712
29322897,4101
21699934,1442
09050057,3006
52634280,4434
32029499,3953
67335461,4094
21616036,2677
04948589,3056
84093615,3762
63136567,3170
86519556,1595
76652948,987
62497720,1193
36197155,648
32252458,4425
91737035,4229
73441430,138
29051406,4888
32980360,3091
14044712,1121
72430473,348
04740866,136
11900416,1352
10927009,3883
75192288,1890
02980602,4704
95360451,1195
68272477,3709
31752189,4515
29312508,2896
12047435,4421
88065077,171
76167943,500
81858728,4055
81711132,734
77631458,3339
79524168,1743
51395115,1812
89686719,3020
27822340,2266
51872006,4101
03596702,4748
31758214,365
65775897,4036
83759247,518
62051630,1525
71924087,409
97328283,2202
09237366,3107
73812190,852
11352651,4137
34259282,2628
36100597,4019
75633436,1679
26897130,2839
41627765,3302
27182705,2268
17174324,4941
66928951,563
21327558,3866
68606720,910
26543060,3724
00735176,4791
08537961,4933
25612705,4887
61622727,4444
67551412,2681
63610308,1256
89694054,568
64033486,92
31465558,1881
09264926,3053
69581448,4148
93177372,4488
24423066,3324
31848466,3496
13622282,1450
49320165,3259
40718402,850
74523199,1844
16683116,1682
56863781,1113
64617494,2417
87847594,2416
88370126,1656
83099802,4098
01964184,2254
30050718,392
78001880,1497
90123872,169
06582191,4586
84448202,409
13231333,3589
30070531,4982
68351186,3212
95067812,2880
41037707,819
63136567,611
32999141,4066
84894510,2575
08077884,536
41059496,1965
81845027,176
81989843,3249
52279829,4941
87172736,2847
03875179,3436
36485298,3268
16295067,4628
41052254,2817
55778781,2780
06835772,4088
88961326,2395
60762669,3189
36561246,4078
37815001,2184
56827160,141
38193435,109
83617613,4210
91089755,4694
17555149,4480
75350714,1383
01964184,3502
16896487,2646
47089963,605
01130280,3676
44659284,3864
70377844,4689
26832005,167
77785230,2721
73927407,1346
59078586,212
73532470,1759
72363062,3156
48943917,2735
23716499,2825
08471819,3097
57198454,1484
97846945,211
60614225,1082
95997290,945
71343952,553
81057232,226
74319701,2421
04357834,825
34609149,991
28279305,1399
15771073,11
50047524,4228
38526323,3184
59342308,3723
95648100,530
60127338,1569
63096646,4771
93874431,3848
98770990,300
07853673,3316
48165779,2307
04896005,3800
06582487,288
47941636,4870
98995643,1798
54480197,3834
10765647,3484
75522243,4033
96289614,1377
16029566,4029
56430175,928
98800408,1626
74507121,3730
50773477,4258
59379030,2972
24338547,2587
80790978,2469
61887474,7
31415071,1014
17596715,4037
54743502,203
22731045,3677
60793592,2286
60486558,1707
55550166,1819
00379646,3276
32805143,2686
75662768,4800
12934719,1729
31859589,3150
94286479,1632
72897328,1333
73812190,3477
04245598,3212
52567556,3922
52634280,7
75360187,2825
74242276,4164
04049280,1396
18415305,128
34511946,1607
93595610,2315
29818849,4658
19477837,3413
21455323,1173
07042014,3794
43772009,3653
03296265,964
28480443,2820
45145197,2974
10155555,4129
67580554,2220
43596068,1666
67785333,3419
44724919,2256
02277856,3982
86647892,3303
64568923,861
81083302,4765
70708065,2053
35035904,2190
58372781,1448
61639810,2327
16205000,4326
00233916,2940
86033812,3242
03319074,281
99288232,377
98119907,4552
60310032,4066
17965894,47
67952128,4728
03426162,698
27909568,4015
94821176,1217
96641772,2753
16508856,3268
35521108,1955
02936138,4318
98331021,743
62168245,4933
91710782,681
23928757,3504
01235384,1218
83752108,2558
55403590,1217
13189164,4685
73237555,2307
29456256,2887
45301306,2198
14855058,3743
87319791,1568
37682754,1858
98304542,2607
08335455,2508
32396829,4787
95648100,40
48277221,359
87359583,4230
01658258,2953
81271690,3215
42464456,745
85299371,2819
29911255,4636
60794619,2079
27447348,3867
16648939,3138
54235299,4186
00223521,1662
37067494,3877
36600537,2848
40165593,4315
58930206,1837
18895929,4137
77660023,3957
62399354,1912
94546978,3964
86560168,1424
62242864,3414
61534873,194
06884561,2895
93447148,4019
48319786,2201
02277856,86
03010551,1352
44755909,738
33426214,331
29595952,4793
52269551,2433
41361197,2292
34487065,2372
52428389,1266
96849544,3213
54047889,2175
14763930,3751
05167347,3472
24943451,4136
28590559,1735
72058138,2050
20766930,2905
32847175,2136
07873298,3954
25151403,50
26873839,3692
32201501,4029
57013242,1577
40848618,188
60756059,1793
76345730,1885
93204262,1381
30050855,2691
74507121,3634
28088561,50
30510027,4516
94211962,3543
99774412,3206
58131805,2418
21235761,2204
66669078,3612
08635783,2655
31156301,1881
94601745,1747
41956933,4779
75547615,1823
12393529,2509
42288654,2301
65762787,2115
03595284,2027
26071317,4009
89805176,1969
64032738,318
85673205,937
98313207,39
15982406,1556
45612449,4037
03288800,2645
60472626,1147
90526402,4340
38363162,4284
08922129,3942
37073567,3424
38147424,3346
23272426,1235
24292309,408
19727837,974
04218250,4149
68647044,256
53630523,380
27732536,3227
47960400,299
03873036,3851
13984585,4535
94666469,40
55421631,2276
41242103,4095
78582962,3823
22707200,166
09980745,763
84525886,1599
19174045,2997
13765490,4901
90506397,217
20612665,2233
88006466,3157
89766687,3885
11646488,430
83478791,4105
84048763,4086
92377082,1545
92659200,1175
89297964,285
32108057,4511
87720573,4871
73878442,4556
45551915,2798
41922630,396
18940042,1052
32919655,560
94581214,2563
10494417,2803
76173531,3527
21240876,1889
16856945,4550
95685839,4482
43567669,42
86210821,3087
26243620,2007
95766609,4834
62147651,577
04502656,2406
20823208,4648
95482545,3778
61112308,4768
29068316,3042
58939060,4409
68487115,2837
07581497,4078
93903627,3272
81088457,3406
25435695,1076
50090624,4764
07390854,1480
91904306,4467
99962842,2707
26728191,3409
83105850,4772
64420269,4267
19121774,2814
10510767,4241
44122585,4072
50363707,3054
01990570,4290
39450015,2987
68007414,2113
71403403,1670
43711683,1195
25164764,58
36485298,4558
94222087,3046
61840101,921
38660561,2378
20801318,2217
93430661,4244
48927178,3386
90015444,3592
68306012,3488
71155112,2071
29592693,130
29366194,341
84494770,4156
76224714,3138
10936931,3446
27871661,731
39712309,4073
64507263,1622
40024886,2937
57577472,688
95052843,3350
80656249,2890
38786007,4769
30550100,1898
17825269,4480
61095144,2388
10372971,1732
95394512,4559
98581731,1093
66954891,3944
42260096,3597
48595097,247
21634116,1156
78590600,4016
83802631,4926
92863330,601
41107878,2340
13940423,2717
84250412,1326
53395421,3071
53809301,2641
76276986,3121
94533948,4541
35894739,2965
99191095,3081
37532687,2877
62625280,2936
69764163,700
33816852,4050
56642869,4539
98011003,2125
57409612,3604
82117052,4983
13552099,2928
61351273,3641
18697662,4820
88896991,2811
66524036,2007
47276900,1974
87806316,4338
06841514,3234
84946792,3086
02215474,4395
26099509,2967
86445206,1207
87005683,3773
06628547,3998
25426828,2799
52963882,1403
13369494,2995
86783972,4430
13344408,2678
88585718,757
15826875,4593
10814021,2362
81336011,4138
13817432,202
01585085,3118
91651182,3715
40768104,4395
54826259,1296
31444857,4607
88299629,547
92472675,1981
97137548,837
68692188,3347
31778071,2792
61721608,3861
05219288,3415
28951130,3984
02467387,1442
24222572,2725
23677003,4403
51872006,2595
61761977,985
32487614,744
13319815,159
30650782,3929
39346924,462
06344398,4009
49620083,2238
70925592,4272
83272493,2437
10817186,1283
82578156,4292
97144288,4333
20505396,1094
70051166,2380
19708517,1958
50240160,1319
37734913,1965
38058159,225
74385451,119
29651850,535
84621405,1416
02839420,4586
28603229,4604
70490572,37
38165490,3343
17144796,598
27811098,4292
79828342,3371
73062079,3342
91310083,3587
56442469,3430
97467586,3244
79028183,4674
04233637,224
16029566,328
71716931,1727
57375168,1656
12412695,3103
04904256,1523
49845698,1007
74065748,2166
86799149,3855
67431080,1537
65775897,4549
90565822,2033
94668085,2884
20947455,747
88307876,2210
90668902,2302
38482837,214
42209194,4547
39480962,3430
35037172,4607
54613343,168
72112612,1027
98428654,2350
87790501,2781
12693725,1003
85425356,1135
15488204,1902
65762787,41
85642222,4983
64714572,2267
70495836,2561
56115488,2332
95766609,1255
77960807,2421
73957915,4435
19066611,1220
37321547,864
56974775,2131
61639810,1792
15881051,771
43356358,582
94848996,1052
85699521,2778
24539702,3624
19615621,3233
61922937,1306
28031126,3165
71292072,1273
30197727,1870
95833744,458
83486334,3428
28490598,3613
39117336,1629
73632043,3858
49764576,2008
30430012,3921
24952967,4239
83029843,1427
98587327,2418
43378114,1130
02524433,2295
27377066,501
76881326,2427
47546415,2584
90987449,3173
38197424,4659
75880952,1073
91091077,2245
88257840,368
67672275,2476
90295827,4788
99346071,1319
63655548,4074
81690744,3748
56206623,2798
38299430,4847
44755909,3667
99728679,4609
44566890,4827
96723581,3096
11509598,1588
60803310,2306
10699786,2380
15112967,1717
55287369,3359
26559376,1477
10727289,1943
03595284,3527
19490346,543
36432767,3862
20494671,3506
72909653,2490
70696730,3114
98817169,3267
41162953,644
65271203,2293
70696730,4120
85863727,4895
83761931,503
92377082,601
97481888,2157
76905322,4713
45463577,1227
38369021,2822
58837388,1868
27325004,4167
71884169,4449
59660569,2547
54175506,108
31623038,504
49354920,4882
26911834,2986
54938642,101
45379432,1855
04390115,2197
55316590,2170
29340419,2239
31163205,1159
95910417,1476
05316912,4293
60005347,2017
43602523,70
13858987,1470
46825519,4030
48344919,1136
69538082,3684
37067494,1388
21861894,1373
92293514,3607
34868733,3446
44954813,4740
84386650,158
22719979,3853
24009965,3151
75719371,1650
61734951,26
46849597,2257
63124212,1486
02116021,418
62052734,3011
93706463,4106
74857087,3924
75574025,1069
02349305,1985
17513445,2581
21209233,1832
61761977,2400
10030268,654
97524983,4660
79760267,2935
88006466,2601
17047210,1330
13757682,761
34284989,4939
48679504,1036
17701031,4085
42842267,997
77260644,637
95864481,1011
49569030,3094
49877621,758
30292296,2267
32616502,3268
37295344,764
03288352,3078
68289895,1943
61167761,4364
05420321,538
29867219,3793
60236111,2657
89386187,3427
45371719,1323
04130546,2456
96537516,2842
29953106,3639
62687384,4765
59461373,2214
16655252,3908
78790339,1305
29347379,1115
91636792,1075
87600442,1414
52070395,4035
24061335,3268
49879485,3782
77449309,1713
20966787,372
13555048,4338
54062958,2702
14108878,352
12220019,821
11894662,2091
43576959,4853
55591014,1223
57198783,4727
18832517,3245
54314707,4453
60440847,3945
60761635,4317
13815801,373
14420027,843
11697894,1661
86563966,1475
59644824,3099
04642437,4533
82918121,3223
86188382,1273
50487955,1094
31405517,369
60824598,4989
30110660,3712
62703321,2250
79406049,599
96732352,3005
92880816,1112
53312590,4367
66250840,465
45280569,874
50373359,4733
07024344,3822
81887225,3778
98587327,2324
92203634,63
50654410,2530
73950754,3440
65917057,528
71155112,3459
99856256,317
89796093,1677
18226682,326
46523013,4405
86421371,2449
83609274,3426
08582044,4515
86515603,1
93265589,3777
02930291,1734
97653287,3831
29568106,873
05608752,2229
30907086,1585
59085299,2818
41812771,1887
02446262,454
28009089,4162
72262283,4057
24059983,3178
93688067,4790
95789151,2534
00116136,1116
65010780,3994
67482166,1315
00442864,3699
55335009,3877
23504633,4211
93117273,238
47374886,1567
70275294,2193
85297030,2543
70471896,4722
94841398,1132
04032968,274
03765741,1638
45304287,2267
42091522,2074
06843515,1708
92530266,4628
49447656,4501
27042983,873
34635931,4252
42915271,2189
36962793,3585
66230649,3898
88247434,4915
29179494,1131
18886979,4500
09422257,4769
