DNI,nombre, Apellido_Materno,Apellido_Paterno,Fecha_Nac,teléfono,sexo
70006671,Maybelle,Johnson,Brown,1982-10-20,73984722,M
70006672,Junior,Martin,Moore,1990-1-20,72347542,M
70006673,Chanie,Thomas,Jones,1989-7-0,44431579,M
70006674,Syed,Martin,Wilson,1985-9-3,57461812,F
70006675,Zeke,Martin,Lee,1974-2-11,66298244,F
70006676,Gigi,Miller,Brown,1974-1-24,11456334,F
70006677,Riya,Garcia,Martin,1996-9-24,45652374,F
70006678,Jameson,Smith,Wilson,1976-3-18,11833433,M
70006679,Marrion,Jackson,Williams,1999-3-12,49275499,F
70006680,Rutherford,Smith,Anderson,1976-3-17,24294416,M
70006681,Denis,Williams,Moore,1973-4-20,62379586,F
70006682,Florie,Rodriguez,Thompson,1979-7-21,89198536,F
70006683,Zelma,Moore,Jones,1984-11-7,48644589,M
70006684,Hakim,Moore,Williams,1999-7-15,95574194,F
70006685,Nicki,Anderson,Smith,1990-11-5,49583611,M
70006686,Charlsie,Williams,Johnson,1974-4-1,16531631,F
70006687,Bethel,Taylor,Smith,1989-9-2,57873143,F
70006688,Fredie,Williams,Anderson,1971-3-12,72524475,M
70006689,Woodson,Smith,Martin,1992-2-19,51438622,F
70006690,Leonor,Moore,Brown,1984-11-3,29858183,F
70006691,China,Brown,Jones,1991-8-6,31952783,M
70006692,Flora,Thompson,Johnson,1997-6-21,32584189,M
70006693,Tallie,Jackson,Brown,1981-8-11,52544693,M
70006694,Hildegarde,Martin,Williams,1976-1-17,31468567,M
70006695,Cleve,Davis,White,1986-4-0,95837266,M
70006696,Sharita,Wilson,Brown,1981-11-24,18534177,F
70006697,Offie,Rodriguez,White,1980-8-4,78658345,F
70006698,Ellison,Martinez,Moore,1978-3-25,51571676,M
70006699,Gavin,Martin,Thompson,1975-7-11,35489382,M
70006700,Junia,Jackson,Martinez,1983-9-11,52298135,M
70006701,Aria,Williams,Wilson,1989-2-18,98244841,M
70006702,Fabiola,Jones,Taylor,1983-3-5,34421993,F
70006703,Felipe,Lee,Moore,1989-7-23,57648922,M
70006704,Carissa,Taylor,Martin,1987-2-15,68177857,F
70006705,Vernetta,Martinez,Rodriguez,1995-12-1,28672251,M
70006706,Noelle,Martinez,Jackson,1992-10-21,54358113,F
70006707,Ross,Johnson,Martin,1982-6-17,41576698,F
70006708,Ason,Miller,Smith,1973-9-5,21553433,M
70006709,Devin,Jackson,White,1973-5-9,85833299,M
70006710,Katheryn,Moore,Williams,1995-9-21,53675617,M
70006711,Christel,Brown,Rodriguez,1973-7-2,42193329,M
70006712,Dotty,Williams,Taylor,1984-6-9,87645193,F
70006713,Thedore,Thompson,White,1999-5-1,79267268,M
70006714,Rice,Martinez,Wilson,1989-11-25,53125592,F
70006715,Joesph,Lee,Smith,1996-8-27,39435142,F
70006716,Lashonda,Davis,Martinez,1990-6-22,68559777,M
70006717,Fredy,White,Lee,1973-5-15,83825116,F
70006718,Ben,Jones,Martinez,1988-5-8,47172749,M
70006719,Oney,Thompson,Williams,1970-7-1,38788996,M
70006720,Adamaris,Thomas,Garcia,1986-5-5,65742796,F
70006721,Asia,Moore,White,1993-4-24,84939528,F
70006722,Mathias,White,Moore,1984-5-28,35689838,M
70006723,Jesenia,Taylor,Lee,1990-8-27,99972821,F
70006724,West,Johnson,Brown,1991-6-12,26572434,F
70006725,Tinie,Jackson,Garcia,1979-3-19,51727876,M
70006726,Marvel,Thompson,Jones,1972-11-5,37383493,F
70006727,Sol,White,Martinez,1974-8-26,24785252,M
70006728,Roddy,Davis,Davis,1995-7-1,75711947,M
70006729,Jolette,Miller,Wilson,1976-2-21,58896111,F
70006730,Tiny,Jones,Miller,1990-1-12,83733524,M
70006731,Lanie,Martin,Martinez,1992-8-20,16166476,F
70006732,Dottie,Miller,Smith,1979-8-13,35985237,M
70006733,Fredy,Brown,Johnson,1984-10-12,28825452,F
70006734,Nicholas,Martinez,Davis,1976-9-16,46634125,M
70006735,Rufus,Anderson,Johnson,1992-12-20,77766979,F
70006736,Alyse,Thomas,Wilson,1979-10-4,22872253,M
70006737,Jacqueline,Thomas,Smith,1986-8-6,53336821,F
70006738,Denice,Davis,Martinez,1984-8-12,83747852,F
70006739,Myer,Rodriguez,Taylor,1976-12-28,51671963,F
70006740,Tamiko,Johnson,Jones,1971-6-8,12555238,M
70006741,Jorja,Garcia,Brown,1977-3-7,57285388,M
70006742,Edison,Garcia,Moore,1984-5-6,49664154,F
70006743,Abe,Anderson,Thompson,1998-5-5,94123548,M
70006744,Alexus,Brown,Jackson,1997-12-20,94459742,F
70006745,Noemie,Brown,Jackson,1997-3-19,32633654,M
70006746,Dwyane,Martinez,Brown,1976-11-28,88131794,M
70006747,Colton,Taylor,Thompson,1983-10-12,34267222,F
70006748,Angelica,Martin,Martin,1979-7-9,48521368,M
70006749,Deonte,Jones,Garcia,1997-12-19,13198517,M
70006750,Hermine,Thompson,Williams,1988-7-6,77596422,M
70006751,Prentice,Moore,Lee,1981-5-0,68575324,F
70006752,Manley,Jackson,Rodriguez,1980-11-10,42478718,F
70006753,Dan,Garcia,Smith,1992-11-2,57192614,M
70006754,Gasper,Wilson,Williams,1995-6-17,64681551,F
70006755,Dania,Jackson,Johnson,1985-12-4,92811948,F
70006756,Roswell,Rodriguez,Wilson,1986-6-5,68936152,M
70006757,Willaim,Martin,Johnson,1976-8-7,55413276,M
70006758,Lassie,Lee,White,1979-6-19,99289882,M
70006759,Gregoria,Rodriguez,Wilson,1979-7-6,39449657,F
70006760,Winnie,Thompson,Smith,1979-1-28,73391957,F
70006761,Farah,Taylor,Martinez,1993-6-6,52693337,M
70006762,Grayce,Rodriguez,Anderson,1972-8-20,69368233,M
70006763,Williams,Smith,Martin,1983-2-23,89526749,M
70006764,Mae,Garcia,Davis,1971-11-11,96129633,F
70006765,Laurette,Davis,Jones,1992-5-18,11839393,F
70006766,Mona,Brown,Jones,1977-8-3,97378332,F
70006767,Melodee,Miller,Moore,1997-3-18,93764683,M
70006768,Risa,Anderson,Thomas,1974-10-17,27135935,M
70006769,Vlasta,Wilson,Thompson,1987-2-7,72847283,F
70006770,Avah,Thomas,Jones,1971-4-3,33615195,M
70006771,Bev,Anderson,Wilson,1977-12-11,34587273,M
70006772,Jayme,Miller,Brown,1995-10-1,74334722,F
70006773,Treyvon,Taylor,Wilson,1978-2-0,55911598,M
70006774,Kimberli,Martin,Jackson,1996-12-11,29542883,M
70006775,Assunta,Brown,Martinez,1975-12-3,29529646,M
70006776,Tyreke,Martin,Jackson,1995-2-1,96747633,M
70006777,Mena,Garcia,Moore,1985-8-3,24763426,M
70006778,Vickey,Martin,Jones,1988-6-28,83334794,F
70006779,Mildred,Moore,Brown,1990-11-11,71127338,M
70006780,Nila,Davis,Wilson,1996-3-6,98221467,M
70006781,Ashli,Jackson,Thompson,1985-12-14,57857569,F
70006782,Schley,Miller,Miller,1999-8-2,81589623,F
70006783,Etha,Thomas,Davis,1986-1-3,33386922,M
70006784,Winnie,Moore,Anderson,1972-7-13,28476215,F
70006785,Ester,Thompson,Martin,1994-6-13,78814275,F
70006786,Mira,Smith,Taylor,1972-7-17,97732229,F
70006787,Margaretha,White,Garcia,1983-2-21,28896382,F
70006788,Killian,Davis,Martin,1978-11-28,67438529,F
70006789,Aubrey,Martinez,Taylor,1979-12-22,41897325,F
70006790,Latarsha,Taylor,Moore,1985-3-20,45785315,F
70006791,Mora,Miller,Jackson,1983-11-6,22772291,F
70006792,Cyntha,Brown,Lee,1979-11-7,76522132,M
70006793,Arletta,Williams,Brown,1974-4-21,62117936,M
70006794,Ricardo,Anderson,Wilson,1985-11-16,36985165,M
70006795,Leslee,Williams,Williams,1999-4-20,49929689,M
70006796,Almedia,Brown,Jones,1986-3-3,96272477,M
70006797,Nayely,Jackson,Jackson,1974-6-21,31229988,F
70006798,Breann,Johnson,Davis,1981-4-23,86493518,M
70006799,Tod,Martinez,Davis,1992-8-13,47567455,M
70006800,Gilmer,Miller,Anderson,1974-9-16,21237487,M
70006801,Tandy,Lee,Davis,1999-10-25,37151773,F
70006802,Shirleyann,Taylor,White,1971-3-11,97211636,F
70006803,Titus,Garcia,Martin,1980-4-25,58433277,F
70006804,Ernst,Thompson,Martinez,1998-9-26,43832684,M
70006805,Tabetha,Thomas,Williams,1970-9-10,27439456,F
70006806,Kurtis,Rodriguez,Williams,1980-5-0,65827963,F
70006807,Erline,Thomas,Anderson,1979-4-5,76116721,M
70006808,Larry,Lee,Rodriguez,1976-8-4,65337791,M
70006809,Bridgette,Thompson,Jones,1971-1-28,31738371,F
70006810,Farah,Jones,Wilson,1985-11-16,25527965,M
70006811,Kennth,Brown,Williams,1998-1-3,36376181,M
70006812,Clare,Miller,Jackson,1987-5-10,77316892,M
70006813,Jazmyn,Jackson,Miller,1992-9-26,64981398,M
70006814,Kayli,Williams,Martinez,1972-11-2,29939519,F
70006815,Celestine,Anderson,Thompson,1971-6-13,82871797,M
70006816,Metro,Martin,Thompson,1996-2-0,19299229,F
70006817,Kaelyn,Rodriguez,White,1981-2-15,47432298,M
70006818,Veronica,Jackson,Moore,1970-3-14,71597588,M
70006819,Bryant,Johnson,Miller,1997-9-1,34664763,M
70006820,Mignon,Brown,Davis,1970-7-9,94433278,M
70006821,Destini,Martin,Taylor,1989-6-4,49174429,M
70006822,Tomika,Taylor,Wilson,1983-12-13,92432528,M
70006823,Alan,White,Johnson,1970-4-10,48733845,F
70006824,Hazel,Martin,Moore,1981-8-19,74715856,F
70006825,Makaila,Moore,Lee,1973-12-21,82132113,F
70006826,Levin,Martinez,Rodriguez,1994-1-24,74943435,M
70006827,Roxanne,Moore,Martin,1974-9-21,38611529,M
70006828,Zaida,Martinez,Johnson,1999-10-9,22315525,F
70006829,Dulcie,Anderson,Williams,1971-10-2,64294953,F
70006830,Stephania,Davis,Jones,1977-4-1,79519831,F
70006831,Vira,Miller,Lee,1986-5-23,88498663,F
70006832,Loretta,Smith,Moore,1995-10-20,88126876,F
70006833,Ruben,Jackson,Taylor,1985-9-22,87494259,M
70006834,Samara,Johnson,Davis,1970-9-9,53342628,F
70006835,Adell,Thompson,Jones,1991-12-23,68297521,F
70006836,Haleigh,Martin,Davis,1988-9-5,26147278,M
70006837,Jarrad,Williams,Johnson,1983-4-10,96994543,M
70006838,Tinie,Rodriguez,Jackson,1992-11-14,83764458,F
70006839,Kavon,Thompson,Taylor,1978-9-22,36723145,M
70006840,Mallory,Moore,Martin,1987-6-12,22567982,M
70006841,Irwin,Garcia,Lee,1973-2-15,14355559,F
70006842,Demario,Thomas,Jones,1981-6-4,42697165,F
70006843,Lou,Thomas,Miller,1985-1-9,65589824,F
70006844,Flint,Martinez,Williams,1972-12-21,17144649,F
70006845,Claud,Martin,Martin,1980-12-7,62198179,M
70006846,Godfrey,Jones,White,1989-1-17,84865328,M
70006847,Jenifer,Moore,Smith,1973-12-7,46355152,F
70006848,Chandler,Johnson,Taylor,1989-6-25,35121343,F
70006849,Imogene,Wilson,Taylor,1996-10-0,65789162,F
70006850,Noe,Thomas,Lee,1989-2-15,27236257,M
70006851,Minna,Lee,Wilson,1982-10-8,29776479,F
70006852,Shirl,Martinez,Davis,1991-5-0,16726322,F
70006853,Baldwin,Garcia,Jackson,1988-10-26,93849274,F
70006854,Melissa,Rodriguez,Garcia,1994-6-13,41219811,M
70006855,Rudolph,Miller,Smith,1981-2-6,37228815,M
70006856,Colette,Taylor,Davis,1981-11-17,68568329,M
70006857,Bartholomew,Anderson,Jones,1975-8-27,92811662,M
70006858,Kasandra,Thompson,White,1983-4-5,77393924,F
70006859,Jesse,Moore,Williams,1978-10-0,89247281,M
70006860,Lydell,Wilson,White,1994-6-11,61461559,F
70006861,Nichol,Thompson,Thomas,1975-9-5,82193598,F
70006862,Vinie,Williams,Johnson,1978-1-6,79425241,M
70006863,Adel,Brown,Jones,1998-5-25,64141487,M
70006864,Hernan,Anderson,Smith,1986-6-14,97446939,M
70006865,Charlotta,Miller,Jones,1984-11-6,75967795,M
70006866,Irine,Jones,Jones,1991-7-26,59391662,F
70006867,Sherree,Miller,Lee,1979-6-10,62335914,F
70006868,Vere,Jones,White,1977-1-6,93419263,F
70006869,Vernia,Lee,Thompson,1973-1-11,87617117,F
70006870,Seth,Smith,Brown,1991-2-9,86896512,F
70006871,Dominik,Davis,Williams,1989-2-8,94145723,M
70006872,Armstead,Rodriguez,Taylor,1994-6-14,62431952,F
70006873,Deana,Smith,Williams,1983-8-9,14985267,F
70006874,Alberto,Wilson,Brown,1983-11-6,32762537,F
70006875,Evia,Moore,Miller,1995-9-2,11596989,F
70006876,Florencio,Rodriguez,Thomas,1983-7-14,43917157,F
70006877,Sylvania,Davis,Jackson,1986-4-20,63989358,M
70006878,Gregoria,Miller,Martin,1973-4-27,87155557,F
70006879,Machelle,Jones,Garcia,1993-3-8,83278213,M
70006880,Kenji,Thompson,Moore,1979-6-19,58753975,F
70006881,Stanford,Davis,Rodriguez,1999-3-3,41556344,M
70006882,Genevieve,Martinez,Miller,1971-1-16,85347314,M
70006883,Rosalyn,Smith,Martin,1995-12-27,49493796,M
70006884,Vessie,Williams,Brown,1977-8-4,34947466,F
70006885,Jerimy,Miller,Martinez,1987-9-28,32248417,M
70006886,Casandra,Williams,Garcia,1979-12-2,68259664,M
70006887,Garland,Lee,Williams,1989-5-20,48659481,M
70006888,Hamp,Johnson,Smith,1996-10-12,76168114,F
70006889,Queen,Brown,White,1987-1-25,58713651,M
70006890,Bryton,Taylor,Garcia,1978-7-28,51457257,M
70006891,Kevin,Brown,Thompson,1998-10-28,66214346,M
70006892,Akeem,Lee,Jackson,1996-12-8,64679184,F
70006893,Dorotha,Miller,Martin,1976-12-20,86576799,F
70006894,Brady,Thompson,Anderson,1971-10-1,74431116,F
70006895,Arlo,Brown,Martin,1976-6-7,15732192,F
70006896,Lara,Martinez,Smith,1999-7-21,97317215,F
70006897,Lura,Lee,Martin,1986-3-4,46886194,M
70006898,Nelie,Anderson,Anderson,1978-1-10,83624132,M
70006899,Phillip,Jackson,Johnson,1986-4-6,85273659,F
70006900,Kadijah,Johnson,Martin,1997-7-13,92453543,M
70006901,Huy,Miller,Wilson,1976-10-12,46251385,M
70006902,Cynthia,Smith,Jackson,1984-6-28,49182413,F
70006903,Merilyn,Williams,Rodriguez,1984-10-15,61683412,F
70006904,Jonah,Smith,Lee,1985-4-11,61276187,F
70006905,Macarthur,Davis,Martinez,1986-5-3,83721168,M
70006906,Burrell,Smith,Williams,1970-3-1,78663271,F
70006907,Adrienne,Martinez,Williams,1984-6-12,47289263,F
70006908,Ramsey,Anderson,Taylor,1985-12-22,85141245,M
70006909,Alex,Taylor,Brown,1993-6-13,31448145,F
70006910,Aria,Thomas,Rodriguez,1982-11-5,37641754,F
70006911,Margie,Martin,Smith,1985-2-3,92934535,M
70006912,Ettie,Miller,Davis,1986-1-14,76717659,M
70006913,Leana,Lee,White,1982-5-22,42915355,M
70006914,Yee,Davis,Wilson,1972-9-12,37516361,M
70006915,Medora,Johnson,Thomas,1989-6-9,93783996,M
70006916,Kiel,Taylor,Williams,1980-5-11,38786382,M
70006917,Doctor,Jones,Anderson,1974-11-11,18654943,M
70006918,Jordi,White,Jackson,1980-9-21,59915613,F
70006919,Vernita,Williams,Taylor,1995-5-23,26271663,M
70006920,Kyra,Wilson,Rodriguez,1983-7-4,36614844,M
70006921,Roberta,Williams,Wilson,1985-8-0,73499234,F
70006922,Henery,Thompson,Miller,1987-2-1,62499773,F
70006923,Oline,Martin,Lee,1982-12-12,57764766,M
70006924,Madge,Garcia,Brown,1979-10-28,79818773,F
70006925,Erna,Lee,Moore,1997-8-3,25691846,F
70006926,Marti,Martinez,Brown,1976-1-28,75635479,F
70006927,Lara,Lee,Taylor,1979-5-20,31577351,M
70006928,Latarsha,Johnson,Anderson,1981-6-15,96566774,M
70006929,Ophelia,Williams,Thompson,1993-3-25,73297839,F
70006930,Zelda,Martinez,Taylor,1972-9-16,75121668,M
70006931,Estill,Anderson,Lee,1976-9-5,52861623,F
70006932,Quintin,Garcia,Smith,1998-11-13,65964999,M
70006933,Nery,Jackson,Brown,1970-4-15,85749591,M
70006934,Patsy,Taylor,Wilson,1975-7-22,73666834,M
70006935,Drake,Smith,Moore,1982-11-22,14457317,F
70006936,Sunshine,Moore,Brown,1977-5-12,98342625,F
70006937,Luster,Taylor,Thomas,1985-5-9,86631438,F
70006938,Byrdie,Martinez,Davis,1998-2-6,87788847,M
70006939,Rand,Johnson,Williams,1977-5-23,25775517,M
70006940,Madora,Brown,Moore,1997-8-14,61638483,F
70006941,Margarita,White,White,1979-12-25,11358716,F
70006942,Crystal,Williams,Wilson,1977-6-17,33763392,M
70006943,Ingeborg,Davis,Wilson,1995-4-12,76291778,F
70006944,Wylie,Wilson,Lee,1979-9-14,62417624,F
70006945,Rolando,Wilson,Johnson,1971-8-20,93813687,M
70006946,Jamya,Thompson,Williams,1984-9-1,39968639,F
70006947,Daisie,Williams,Johnson,1986-6-17,75754919,M
70006948,Deborah,Brown,Martinez,1974-2-5,31235967,F
70006949,Crissie,Miller,Martin,1975-2-22,25687956,M
70006950,Tiffany,Johnson,Thomas,1971-10-18,92982485,M
70006951,Amparo,Martinez,Jackson,1992-7-20,95251823,M
70006952,Doshie,Smith,Smith,1971-6-6,79748866,F
70006953,Danyell,Davis,Martin,1980-4-15,13525374,M
70006954,Cassandra,Thompson,Martin,1995-9-16,11482245,M
70006955,Lawanda,Taylor,Thomas,1973-11-16,16435851,F
70006956,Kathaleen,Martin,Jackson,1999-2-5,52387289,M
70006957,Tariq,Johnson,Jackson,1982-4-22,41473835,M
70006958,Eleanora,Lee,White,1986-9-26,11416834,M
70006959,Lawrence,Rodriguez,Rodriguez,1974-11-21,59584555,M
70006960,Jeffery,Williams,Anderson,1970-8-17,53684174,M
70006961,Kaleb,Thomas,Jackson,1981-6-15,11157272,M
70006962,Rosie,Moore,Lee,1992-10-26,26554658,F
70006963,Evangeline,Martin,Rodriguez,1971-6-5,67969665,M
70006964,Latasha,Smith,Moore,1992-5-7,43896251,M
70006965,Arianna,Taylor,Taylor,1976-1-5,86851814,F
70006966,Kimberly,Martinez,Thompson,1982-5-10,66223546,M
70006967,Tiesha,Thompson,Miller,1973-12-9,18273931,M
70006968,Jeramie,White,Williams,1978-8-13,78261512,M
70006969,Fremont,Davis,Jones,1984-10-23,57342324,M
70006970,Ottis,Martin,Martin,1989-11-6,31136175,F
70006971,Ottie,Martinez,Miller,1972-12-1,97191339,M
70006972,Jeb,Lee,Miller,1981-9-12,57359754,F
70006973,Imelda,Taylor,Martin,1973-3-21,68968788,F
70006974,Mina,Martinez,White,1975-3-15,54186751,F
70006975,Marisela,Martinez,Martinez,1972-11-7,85972747,F
70006976,Emeline,Miller,Garcia,1992-9-13,15183665,M
70006977,Janell,Rodriguez,Jones,1993-5-16,69854997,F
70006978,Dolph,Thomas,White,1986-10-3,72451414,F
70006979,Nathalie,Anderson,Lee,1985-11-28,15987367,F
70006980,Maegan,Thompson,White,1981-11-25,89824852,M
70006981,Betsy,Lee,Jackson,1983-5-12,49717531,M
70006982,Brenton,Martin,Martinez,1995-5-25,94486768,M
70006983,Deante,Thompson,Lee,1971-11-7,11761282,F
70006984,Offie,Wilson,Jones,1999-4-3,54882445,F
70006985,Stephan,Jackson,Taylor,1981-6-27,77341358,M
70006986,Norma,White,Martin,1988-12-27,74151984,F
70006987,Justus,Rodriguez,Wilson,1992-10-2,45148171,M
70006988,Media,Brown,Martin,1980-12-10,66742737,M
70006989,Kayden,Wilson,Martin,1976-6-12,84288993,M
70006990,Lidia,Garcia,Moore,1974-7-26,73446596,F
70006991,Ignacio,Thompson,Moore,1986-2-23,29346815,M
70006992,Yadiel,Jackson,Martin,1996-9-14,91445162,F
70006993,Zaiden,Brown,Williams,1992-10-1,53854432,M
70006994,Caiden,Rodriguez,Anderson,1973-1-11,85826199,F
70006995,Woodson,Smith,Martin,1974-9-24,48834966,M
70006996,Harden,Moore,Williams,1995-1-11,82643943,F
70006997,Chadd,Wilson,Brown,1997-3-11,61223516,M
70006998,Lonna,Jackson,Thomas,1989-8-18,64797889,F
70006999,Makena,Smith,Brown,1971-6-3,43534572,M
70007000,Machelle,Moore,Rodriguez,1980-9-10,58295651,M
70007001,Eve,Moore,Martinez,1996-3-7,55577833,M
70007002,Jabari,Martinez,Lee,1972-4-11,48456821,F
70007003,Hughes,Brown,Rodriguez,1974-4-14,33551913,F
70007004,Marni,Smith,White,1988-7-20,92534183,M
70007005,Jazlynn,Rodriguez,Brown,1979-11-6,45269251,M
70007006,Welton,Taylor,White,1993-8-22,67828396,F
70007007,Elida,Miller,Anderson,1974-1-2,75761573,M
70007008,Treyton,White,Garcia,1983-3-1,56447247,F
70007009,Campbell,Martinez,White,1987-7-12,88854698,M
70007010,Ota,Jackson,Davis,1976-6-5,64877361,M
70007011,Jayson,Thompson,Rodriguez,1994-3-0,11263331,M
70007012,Roll,Taylor,Jackson,1980-3-19,14461287,M
70007013,Guido,Smith,Johnson,1984-9-26,77464586,F
70007014,Elenora,Johnson,Brown,1990-6-22,71516393,F
70007015,Ena,Martinez,Thomas,1997-6-18,76982319,F
70007016,Amelia,Jackson,Davis,1980-11-6,68288816,F
70007017,Joellen,Jones,Smith,1988-3-14,37836756,M
70007018,Euna,Jones,Martin,1974-8-15,37753331,F
70007019,Wendel,Thomas,Davis,1986-9-20,49892267,M
70007020,Shirley,Lee,Jones,1983-4-16,28863183,M
70007021,Phoebe,Davis,Wilson,1978-9-5,43319523,M
70007022,Braylen,Williams,Lee,1978-8-18,33518784,F
70007023,Annamae,Jackson,Lee,1994-12-3,71491343,F
70007024,Ezequiel,Brown,Anderson,1984-1-0,17356834,F
70007025,Elberta,Thompson,Moore,1996-10-23,61618419,F
70007026,Laverna,Thomas,Martinez,1997-4-22,21326818,F
70007027,Jabbar,Thomas,Williams,1993-2-18,99137847,F
70007028,Abraham,Martinez,White,1987-6-9,78799367,F
70007029,Dominique,Davis,White,1972-9-5,68378952,F
70007030,Olene,Thomas,Thomas,1984-11-25,13773476,F
70007031,Lita,Brown,Lee,1987-2-28,62168831,M
70007032,Creed,Rodriguez,Brown,1997-5-3,45812826,F
70007033,Vivien,Lee,Martin,1993-2-23,25932512,F
70007034,Danyell,Lee,Brown,1972-3-5,26474466,F
70007035,Arthor,Anderson,Miller,1991-11-25,67457575,F
70007036,Amelia,Williams,Smith,1990-3-11,58963496,M
70007037,Kaitlin,Davis,Miller,1996-2-11,87199756,F
70007038,Arne,Rodriguez,Jones,1975-11-12,31737844,F
70007039,Chyna,Thomas,Brown,1982-6-1,45145789,F
70007040,Hernan,Lee,Rodriguez,1996-5-14,18178532,M
70007041,Ladarius,Jackson,Garcia,1978-7-19,42645124,F
70007042,Brittny,Miller,White,1992-2-15,52137879,M
70007043,Tamatha,Miller,Wilson,1976-7-13,35368547,M
70007044,Leon,Garcia,Lee,1989-5-28,14626371,M
70007045,Collins,Rodriguez,Martinez,1975-11-15,77771434,M
70007046,Carleton,White,Garcia,1995-12-3,68127534,F
70007047,Cherri,Anderson,Brown,1983-10-15,37893935,F
70007048,Nello,Wilson,Taylor,1983-4-6,53545285,F
70007049,Nichole,Williams,Smith,1970-10-17,86366536,M
70007050,Jeptha,Martinez,Jackson,1998-6-16,81322539,F
70007051,Carrol,Garcia,Jones,1972-1-22,63268519,M
70007052,Jory,Miller,Brown,1970-6-18,15336487,M
70007053,Evelyne,Jackson,Williams,1988-1-5,32827478,F
70007054,Melissa,Thompson,Wilson,1973-6-12,63884429,F
70007055,Lenny,Rodriguez,White,1974-1-3,73335859,F
70007056,Harlon,Smith,Taylor,1989-6-11,62949369,M
70007057,Enzo,Wilson,Brown,1972-10-11,68769944,F
70007058,Fleda,Lee,Anderson,1984-1-26,34625331,F
70007059,Marshal,Miller,Rodriguez,1995-4-26,99146917,F
70007060,Imanol,Martin,Lee,1997-7-18,73712344,M
70007061,Alwine,Smith,Jones,1984-10-2,17291581,M
70007062,Ninnie,Brown,Taylor,1977-7-9,23773894,F
70007063,Elihu,Anderson,Moore,1975-12-24,82291958,F
70007064,Basil,Moore,Smith,1977-7-28,63739786,F
70007065,Ethelyn,White,Smith,1976-12-20,64272244,F
70007066,Zigmund,Thompson,Rodriguez,1985-1-24,83453191,F
70007067,Ximena,Taylor,Anderson,1990-7-21,76261185,F
70007068,Julious,Lee,Smith,1975-7-15,73415615,M
70007069,Annika,Miller,Jackson,1971-3-11,66152167,M
70007070,Julius,Johnson,Williams,1984-2-3,62513941,F
70007071,Barry,Jackson,Lee,1989-2-8,64746629,M
70007072,Blanca,Martinez,Anderson,1974-4-7,11858833,M
70007073,Sharla,Wilson,Williams,1972-1-9,76749411,F
70007074,Barrett,Moore,Martin,1981-2-11,93155815,F
70007075,Brock,Miller,Williams,1987-4-21,68149957,F
70007076,Deanna,Lee,Jones,1989-8-13,78971548,F
70007077,Citlali,Thomas,Williams,1979-1-18,18112774,M
70007078,Artis,Thompson,Miller,1982-1-0,79576527,F
70007079,Scottie,Garcia,Lee,1985-2-11,37417373,F
70007080,Twila,Johnson,Thompson,1974-6-9,79116555,F
70007081,Littie,Rodriguez,Miller,1989-8-15,22942466,M
70007082,Berkley,Johnson,Thompson,1978-2-21,76866289,M
70007083,Sylvanus,Jackson,White,1986-10-24,29683797,F
70007084,Jerrold,Anderson,Rodriguez,1999-4-15,85948556,M
70007085,Briana,Wilson,White,1992-3-20,94259496,F
70007086,Kay,Jones,Taylor,1989-10-12,55446268,M
70007087,Jiles,Williams,Martin,1979-7-4,68371988,M
70007088,Margarita,Thomas,Rodriguez,1985-1-25,82293789,M
70007089,Nanna,Anderson,Davis,1987-1-17,24521319,F
70007090,Tyron,Williams,Jackson,1984-4-22,56165212,M
70007091,Johathan,Williams,Jones,1971-3-1,87717717,F
70007092,Gianna,Miller,Anderson,1984-10-7,98212529,M
70007093,Chancey,Garcia,Garcia,1997-8-3,87955615,F
70007094,Lulie,White,Moore,1991-2-10,14922861,M
70007095,Dixie,Smith,Rodriguez,1991-4-3,47439887,M
70007096,Mattie,Lee,Thompson,1984-7-7,64853829,F
70007097,Esteban,Rodriguez,Williams,1972-8-19,93815882,M
70007098,Domenica,Anderson,Jones,1976-4-5,59423772,F
